id,ufcstats_id,sherdog_id,bestfightodds_id,ufc_id,wikipedia_url,name,nickname,date_of_birth,height,reach,nationality,birth_location
12196-guido-canetti-ninja,d05412b513b19621,69513,guido-cannetti-5293,guido-cannetti,https://en.wikipedia.org/wiki/Guido_Cannetti,Guido Cannetti,Ninja,1979-12-19,"5'6"" (168cm)","68.0"" (173cm)",Argentina,"Buenos Aires, Argentina"
122701-manolo-zecchini,fd7ab338e4953644,168091,manolo-zecchini-8981,manolo-zecchini,,Manolo Zecchini,Angelo Veneziano,1996-10-22,"5'8"" (173cm)","69.0"" (175cm)",Italy,"Venice, Italy"
123353-andre-petroski,5f61780fe5e9b6d0,215253,andre-petroski-10388,andre-petroski,https://en.wikipedia.org/wiki/Andre_Petroski,Andre Petroski,,1991-06-12,"6'0"" (183cm)","73.0"" (185cm)",United States,"Chester, Pennsylvania, United States"
123362-michel-batista,34218661c44ed55d,217891,,,https://en.wikipedia.org/wiki/Michel_Batista_(wrestler),Michel Batista,,1984-04-20,"6'3"" (191cm)","80.5"" (204cm)",Cuba,"Camagüey, Cuba"
124140-landon-quinones,267f4a6568abe245,277891,landon-quinones-9461,landon-quinones,,Landon Quiñones,The Lone Wolf,1995-11-21,"5'9"" (175cm)","70.0"" (178cm)",United States,"Plantation, Florida, USA"
124154-austin-cunningham,d1053e55f00e53fe,228033,a-j-cunningham-10916,aj-cunningham,,AJ Cunningham,The Savage,1994-09-07,"5'10"" (178cm)","71.0"" (180cm)",United States,United States
124220-anshul-jubil,a72a2a769fa5a2be,365299,anshul-jubli-13936,anshul-jubli,https://en.wikipedia.org/wiki/Anshul_Jubli,Anshul Jubli,King of Lions,1995-01-13,"6'0"" (183cm)","69.0"" (175cm)",India,India
124782-lucas-de-oliveira-almeida,710f0f8c5d5c9d41,191243,lucas-almeida-12571,lucas-almeida,,Lucas Almeida,,1991-01-13,"5'11"" (180cm)","71.0"" (180cm)",Brazil,Brazil
124944-michael-parkin,0d5cc0170c1a7e71,224411,michael-parkin-14277,mick-parkin,,Mick Parkin,,1995-10-02,"6'4"" (193cm)","79.0"" (201cm)",England,England
124969-esteban-ribovics,323d4ca260dfa0ba,214867,esteban-ribovics-14245,esteban-ribovics,,Esteban Ribovics,El Gringo,1996-04-27,"5'10"" (178cm)","69.0"" (175cm)",Argentina,Argentina
12500-jake-lindsey,33e00249ef08d3a4,57214,jake-lindsey-3340,,,Jake Lindsey,The Librarian,1986-06-21,"5'11"" (180cm)","72.5"" (184cm)",United States,"Manhattan, Kansas"
125166-darian-weeks,326a001926ffb7ec,223693,darian-weeks-10594,darian-weeks,,Darian Weeks,,1993-11-23,"5'11"" (180cm)","72.0"" (183cm)",United States,United States
125404-nassourdine-imavov,881bf86d4cba8578,217405,nassourdine-imavov-10307,nassourdine-imavov,https://en.wikipedia.org/wiki/Nassourdine_Imavov,Nassourdine Imavov,The Sniper,1996-03-01,"6'3"" (191cm)","75.0"" (191cm)",France,"Dagestan, Russia"
125696-william-gomis,e1d40e8782d80bc2,217407,william-gomi-14333,william-gomis,,William Gomis,Jaguar,1997-06-13,"6'0"" (183cm)","73.0"" (185cm)",France,France
125815-alessandro-costa,3fa97913cfd205d3,214613,alessandro-costa-14121,alessandro-costa,,Alessandro Costa,Nono,1996-01-28,"5'4"" (163cm)","67.0"" (170cm)",Brazil,"Manaus, Amazonas, Brazil"
126015-csar-almeida,64d47ef881a437a4,217983,cesar-almeida-16304,cesar-almeida?language_content_entity=en,https://en.wikipedia.org/wiki/César_Almeida_(kickboxer),César Almeida,Cesinha,1988-03-23,"6'1"" (185cm)","74.0"" (188cm)",Brazil,"Sao Paulo, Sao Paulo, Brazil"
12602-xiao-nan-yang-fury,c41d426cc7326d1b,67828,yan-xiaonan-7575,yan-xiaonan,https://en.wikipedia.org/wiki/Xiaonan_Yan,Xiaonan Yan,Nine,1989-06-16,"5'5"" (166cm)","63.0"" (160cm)",China,"Shenyang, Liaoning, China"
12603-heather-clark-hurricane,dd4c16777fb2ccf9,67132,heather-clark-3129,,https://en.wikipedia.org/wiki/Heather_Jo_Clark,Heather Clark,Hurricane,1980-09-19,"5'6"" (168cm)","66.0"" (168cm)",United States,United States
12613-anthony-christodoulou-tony,4f11e9ce318ffbcb,53712,,,,Tony Christodoulou,,1987-07-30,"5'9"" (176cm)","72.0"" (183cm)",United States,"Glyfáda, Greece"
126283-jim-chute,70e1f8a821b72c8b,218959,jim-crute-8036,jim-crute,https://en.wikipedia.org/wiki/Jimmy_Crute,Jimmy Crute,The Brute,1996-03-04,"6'2"" (188cm)","74.0"" (188cm)",Australia,Australia
126382-terrance-mckinney,809bd1a871491508,232591,terrance-mckinney-9286,Terrance-McKinney,https://en.wikipedia.org/wiki/Terrance_McKinney,Terrance McKinney,T.Wrecks,1994-09-15,"5'10"" (178cm)","73.5"" (187cm)",United States,"Chicago, Illinois, United States"
126790-erik-silva,21b813b919776d90,220027,erik-silva-14213,erik-silva,,Erik Silva,King,1987-03-16,"5'9"" (175cm)","71.0"" (180cm)",Venezuela,"Caracas, Venezuela"
127056-serhiy-sidey,1a2bf44edb8055b6,220713,serhiy-sidey-13707,serhiy-sidey,,Serhiy Sidey,,1996-07-04,"5'11"" (180cm)","72.0"" (183cm)",Canada,Canada
12723-max-holloway-lil-evil,150ff4cc642270b9,38671,max-holloway-3090,max-holloway,https://en.wikipedia.org/wiki/Max_Holloway,Max Holloway,Blessed,1991-12-04,"5'11"" (180cm)","69.0"" (175cm)",United States,"Oahu, Hawaii, United States"
12724-lukasz-sajewski-wookie,fb41432b622992a9,31110,,,,Łukasz Sajewski,Wookie,1990-11-27,"5'8"" (173cm)","71.5"" (182cm)",Poland,Poland
12767-alexandre-pantoja,a0f0004aadf10b71,25023,alexandre-pantoja-5118,alexandre-pantoja,https://en.wikipedia.org/wiki/Alexandre_Pantoja,Alexandre Pantoja,The Cannibal,1990-04-16,"5'5"" (166cm)","68.0"" (173cm)",Brazil,"Rio de Janeiro, Brazil"
127726-khamzat-sakalov,8d3273573b85be09,219183,asu-almabaev-10853,assu-almabayev,https://en.wikipedia.org/wiki/Asu_Almabayev,Asu Almabayev,Zulfikar,1994-01-25,"5'4"" (163cm)","65.0"" (165cm)",Kazakhstan,Kazakhstan
127815-farid-bashrat,a09ed60aa67a3f67,222641,farid-basharat-11791,farid-basharat,https://en.wikipedia.org/wiki/Farid_Basharat,Farid Basharat,Ferocious,1997-08-02,"5'8"" (173cm)","71.0"" (180cm)",Afghanistan,"Paktia, Afghanistan"
128099-garrett-armfield,1effd880e1f1bb30,254941,garrett-armfield-9084,garrett-armfield,,Garrett Armfield,,1996-10-09,"5'6"" (168cm)","70.0"" (178cm)",United States,United States
128154-syuri-kondo,a851c35f58199231,216929,syuri-kondo-7409,syuri-kondo,https://en.wikipedia.org/wiki/Syuri,Syuri Kondo,,1989-02-08,"5'4"" (163cm)","66.5"" (169cm)",Japan,"Ebina, Kanagawa, Japan"
12835-jose-maria-tome-no-chance,b35ba64b6a2bbcb3,37681,jose-tome-4271,,https://en.wikipedia.org/wiki/Jose_Maria_Tome,José Maria Tomé,No Chance,1982-01-04,"5'5"" (165cm)","65.0"" (165cm)",Brazil,"Alto Santo, Ceara, Brazil"
128371-priscila-cachoeira,b1e5bcaad32a3cac,227399,priscila-cachoeira-7754,priscila-cachoeira,https://en.wikipedia.org/wiki/Priscila_Cachoeira,Priscila Cachoeira,Zombie Girl,1988-08-19,"5'7"" (170cm)","65.0"" (165cm)",Brazil,"Rio de Janeiro, Rio de Janeiro, Brazil"
12848-john-moraga,92437c6775b3f7d1,55159,john-moraga-2173,,https://en.wikipedia.org/wiki/John_Moraga,John Moraga,Chicano,1984-03-20,"5'6"" (168cm)","66.0"" (168cm)",United States,"Phoenix, Arizona, United States"
129248-zhu-rong,a13d755965a4ec9f,233823,zhu-rong-10936,rongzhu,https://en.wikipedia.org/wiki/Rong_Zhu,Rongzhu,,2000-03-07,"5'9"" (175cm)","72.5"" (184cm)",China,"Heishui, Sichuan, China"
129278-ilia-topuria,54f64b5e283b0ce7,202445,ilia-topuria-8322,ilia-topuria,https://en.wikipedia.org/wiki/Ilia_Topuria,Ilia Topuria,El Matador,1997-01-21,"5'7"" (170cm)","69.0"" (175cm)",Georgia,"Halle Westfalen, Germany"
129348-kanako-murata,e0b0cf71e0d69dd0,219081,kanako-murata-6675,kanako-murata,https://en.wikipedia.org/wiki/Kanako_Murata,Kanako Murata,,1993-08-10,"5'1"" (156cm)","62.0"" (157cm)",Japan,"Matsuyama, Ehime, Japan"
129386-andr-lima-mascote,b1f21ce050035d58,201199,andre-lima-16132,andre-lima,,André Lima,Mascote,1999-02-04,"5'7"" (169cm)","67.5"" (171cm)",Brazil,"Fiera de Santana, Bahia, Brazil"
129509-austin-lingo,305d73ede05e31ad,236341,austin-lingo-8279,austin-lingo,https://en.wikipedia.org/wiki/Austin_Lingo,Austin Lingo,Lights Out,1994-07-10,"5'10"" (178cm)","70.0"" (178cm)",United States,United States
129525-luigi-vendramini-bolinha,2f1a257d6777096d,225223,luigi-vandramini-8636,,https://en.wikipedia.org/wiki/Luigi_Vendramini,Luigi Vendramini,The Italian Stallion,1996-01-16,"5'8"" (173cm)","73.0"" (185cm)",Brazil,"Brasilia, Federal District, Brazil"
129794-ramiz-brahimaj,3d074044a33825e7,178855,ramiz-brahimaj-7724,ramiz-brahimaj,https://en.wikipedia.org/wiki/Ramiz_Brahimaj,Ramiz Brahimaj,,1992-11-17,"5'10"" (178cm)","73.0"" (185cm)",United States,"Bronx, New York, United States"
130355-zha-yi,3f11fd1751fa83b1,228277,yi-zha-15076,yi-zha,,Yizha,,1997-01-08,"5'7"" (171cm)","71.0"" (180cm)",China,"Aba, Sichuan, China"
130369-sarah-frota,1641ef250e9de19b,222541,sarah-frota-8551,sarah-frota,,Sarah Frota,A Treta,1987-04-14,"5'6"" (168cm)","69.0"" (175cm)",Brazil,"Goiania, Goias, Brazil"
130468-ming-shi,d683f4870742b273,257533,ming-shi-17668,shi-ming,,Ming Shi,Doctor,1994-11-14,"5'2"" (157cm)","60.0"" (152cm)",China,"Heilongjiang, China"
130802-sumidaerji,3cf18e01cb6cbde3,228263,sumudaerji-sumudaerji-8746,,https://en.wikipedia.org/wiki/Su_Mudaerji,Sumudaerji,The Tibetan Eagle,1996-01-20,"5'8"" (173cm)","72.0"" (183cm)",China,Tibet
130852-long-xiao,86bace9e4ad85542,233007,long-xiao-12717,xiao-long?language_content_entity=en,,Long Xiao,,1998-04-13,"5'8"" (172cm)","70.0"" (178cm)",China,"Hunan, China"
130955-tagir-ulanbekov,f00ac08ab056af5d,149259,tagir-ulanbekov-7598,tagir-ulanbekov,https://en.wikipedia.org/wiki/Tagir_Ulanbekov,Tagir Ulanbekov,,1991-07-08,"5'7"" (170cm)","70.0"" (178cm)",Russia,"Dagestan, Russia"
13104-shane-campbell,784285b7ae7dd85f,34625,shane-campbell-5168,,https://en.wikipedia.org/wiki/Shane_Campbell,Shane Campbell,Shaolin,1988-01-21,"6'0"" (183cm)","71.0"" (180cm)",Canada,"St. Catharines, Ontario, Canada"
131139-steven-koslow,84512339473dd300,325213,steven-koslow-14867,steven-koslow,,Steven Koslow,Obi Won Shinobi The Pillow,1997-01-22,"5'7"" (170cm)","69.0"" (175cm)",United States,United States
131141-austen-lane,be9bdec19b7e9ffe,249439,austen-lane-8254,austen-lane,https://en.wikipedia.org/wiki/Austen_Lane,Austen Lane,,1987-11-09,"6'6"" (198cm)","80.0"" (203cm)",United States,United States
13120-cody-pfister,5904b0b38dc6718d,48481,cody-pfister-5460,,,Cody Pfister,The Pfist,1990-07-12,"5'10"" (178cm)","73.0"" (185cm)",United States,United States
131388-elvis-brenner,48a9a128784d53d1,224229,elves-brenner-15109,elves-brener,,Elves Brener,,1997-09-27,"5'10"" (178cm)","72.0"" (183cm)",Brazil,"Maues, Amazonas, Brazil"
131401-lauren-mueler,f923e012414c883e,202159,lauren-mueller-7485,lauren-mueller,https://en.wikipedia.org/wiki/Lauren_Mueller_(fighter),Lauren Mueller,Princess Tiger,1991-11-15,"5'5"" (165cm)","67.0"" (170cm)",United States,United States
131561-dennis-buzukia,c4d039123e62f6a9,286225,dennis-buzukja-8602,dennis-buzukja,,Dennis Buzukja,The Great,1997-10-01,"5'9"" (175cm)","70.5"" (179cm)",United States,"Staten Island, New York, USA"
13162-gadzhimurad-antigulov-55325-gadzhimurad-antigulov-55325,af997f7611673880,55325,gadzhimurad-antigulov-6682,gadzhimurad-antigulov,https://en.wikipedia.org/wiki/Gadzhimurad_Antigulov,Gadzhimurad Antigulov,,1987-01-01,"5'11"" (180cm)","70.5"" (179cm)",Russia,"Anapa, Russia"
13220-josh-ferguson-taz,b0f316c60f8d3b47,26649,josh-ferguson-3068,,https://en.wikipedia.org/wiki/Josh_Ferguson,Josh Ferguson,Taz,1988-05-13,"5'5"" (166cm)","66.0"" (168cm)",United States,"Louisville, Kentucky, United States"
132326-stephen-erceg,32ab52e5de93092d,228813,stephen-erceg-15904,stephen-erczeg,https://en.wikipedia.org/wiki/Steve_Erceg,Steve Erceg,AstroBoy,1995-07-27,"5'8"" (173cm)","68.5"" (174cm)",Australia,Australia
132976-yilan-sha,0a73acff6325c1e2,245853,yilan-sha-11124,shayilan-nuerdanbieke,https://en.wikipedia.org/wiki/Shayilan_Nuerdanbieke,Shayilan Nuerdanbieke,Wolverine,1994-05-04,"5'8"" (173cm)","69.0"" (175cm)",China,"Ili, Xinjiang, China"
133259-ramon-tavares,c5ccd878231c5407,332055,ramon-taveras-16460,ramon-taveras,,Ramon Taveras,The Savage,1994-01-09,"5'8"" (173cm)","70.0"" (178cm)",United States,"Duval County, Florida, USA"
133312-lupita-godinez,8e5d953bdb9ae5e7,246543,lupita-godinez-9456,lupita-godinez,https://en.wikipedia.org/wiki/Lupita_Godinez,Lupita Godinez,Loopy,1993-09-06,"5'2"" (157cm)","61.0"" (155cm)",Mexico,"Aguascalientes, Mexico"
133447-felipe-douro,9256f591b30c073e,205627,felipe-lima-10819,felipe-lima?language_content_entity=en,,Felipe Lima,Jungle Boy,1998-05-07,"5'6"" (168cm)","68.0"" (173cm)",Brazil,Brazil
13384-Devin-Powell,065eb44700e641a4,64166,devin-powell-6435,,https://en.wikipedia.org/wiki/Devin_Powell,Devin Powell,,1988-03-01,"6'1"" (185cm)","74.0"" (188cm)",United States,United States
134206-omar-nurmagomedov,2b6fc1c02736833d,240893,umar-nurmagomedov-9365,umar-nurmagomedov,https://en.wikipedia.org/wiki/Umar_Nurmagomedov,Umar Nurmagomedov,,1996-01-03,"5'8"" (172cm)","69.0"" (175cm)",Russia,"Kizilyurt, Dagestan, Russia"
134237-fabio-cherant,78a68f1dade6aaf7,230293,fabio-cherant-7876,fabio-cherant,https://en.wikipedia.org/wiki/Fabio_Cherant,Fabio Cherant,Water Buffalo,1994-11-25,"6'1"" (185cm)","76.0"" (193cm)",United States,United States
134267,7447e9f28508106a,137171,mackenzie-dern-6488,mackenzie-dern,https://en.wikipedia.org/wiki/Mackenzie_Dern,Mackenzie Dern,,1993-03-24,"5'4"" (163cm)","63.0"" (160cm)",United States,"Phoenix, Arizona"
13437-ben-alloway-gumby,c4fe2e9a06ea5bcb,60790,ben-alloway-3113,,https://en.wikipedia.org/wiki/Ben_Alloway,Benny Alloway,Blanco,1981-02-19,"5'11"" (181cm)","76.0"" (193cm)",Australia,Australia
134446-mpernando-sopai,b6c37948cb226e8c,226661,bernardo-sopai-10998,benardo-sopaj,,Benardo Sopaj,The Lion King,2000-09-25,"5'6"" (168cm)","66.0"" (168cm)",Sweden,"Fier, Albania"
13454-johnny-cottrell,3ec1e4ba98c9c85a,43874,johnny-cottrell-5188,,,JC Cottrell,Superstar,1989-11-04,"5'9"" (176cm)","71.0"" (180cm)",United States,"Oklahoma City, Oklahoma"
134566-chelsea-chandler,af9efbfd63d39734,273105,chelsea-chandler-7946,chelsea-chandler,https://en.wikipedia.org/wiki/Chelsea_Chandler,Chelsea Chandler,,1990-11-23,"5'8"" (174cm)","68.0"" (173cm)",United States,"Stockton, California, USA"
134851-jack-jenkins,a9da3158dd2c2b5a,228039,jack-jenkins-8037,jack-jenkins,,Jack Jenkins,Phar,1993-11-11,"5'7"" (170cm)","68.0"" (173cm)",Australia,Australia
13530-mike-santiago,bc656db347f31e19,66110,mike-santiago-7457,,,Mike Santiago,,1989-07-28,"5'10"" (178cm)","69.0"" (175cm)",United States,United States
135356-pete-rodriguez,776d4262c4da38bf,261813,pete-rodrigue-13104,pete-rodriguez,,Pete Rodriguez,Dead Game,1996-11-13,"5'9"" (175cm)","73.0"" (185cm)",United States,United States
135395-lucas-peixoto,11583163f45c7b31,227745,lucas-alexander-14594,lucas-alexander,,Lucas Alexander,The Lion,1995-07-28,"5'11"" (180cm)","73.0"" (185cm)",Brazil,Brazil
13551-Anthony-Birchak,c5a126ace82a6025,53300,anthony-birchak-2445,anthony-birchak,https://en.wikipedia.org/wiki/Anthony_Birchak,Anthony Birchak,El Toro,1986-05-16,"5'8"" (173cm)","70.0"" (178cm)",United States,"Tucson, Arizona, United States"
135516-nazim-sadykhov,ff62013d2fce6d13,264031,nazim-sadykhov-9868,nazim-sadykhov,,Nazim Sadykhov,Black Wolf,1994-05-16,"5'10"" (178cm)","69.0"" (175cm)",Azerbaijan,Azerbaijan
136052-bogdan-guskov,ef5dcb10d2bd4b0f,229253,bogdan-guskov-16384,bogdan-guskov,,Bogdan Guskov,Czarevitch,1992-09-12,"6'3"" (190cm)","76.0"" (193cm)",Uzbekistan,"Dukent, Uzbekistan"
136098-muhammadjon-naimov,8d11d9c13e2ccdf7,228381,muhammadjon-naimov-9740,muhammadjon-naimov,https://en.wikipedia.org/wiki/Muhammad_Naimov,Muhammad Naimov,Hillman,1994-08-07,"5'9"" (175cm)","70.0"" (178cm)",Tajikistan,"Dushanbe, Tajikistan"
136168-manon-fiorot,34ff304266360297,228689,manon-fiorot-8225,manon-fiorot,https://en.wikipedia.org/wiki/Manon_Fiorot,Manon Fiorot,The Beast,1990-02-17,"5'7"" (169cm)","66.0"" (168cm)",France,"Nice, France"
13617-gasan-umalatov,7a39bbac8cc0fa70,53109,gasan-umalatov-4646,,https://en.wikipedia.org/wiki/Gasan_Umalatov,Gasan Umalatov,Cobra,1982-11-03,"5'11"" (181cm)","71.0"" (180cm)",Russia,Russia
13620-piotr-hallmann,a3be148af5c7b088,53375,piotr-hallmann-4132,,https://en.wikipedia.org/wiki/Piotr_Hallmann,Piotr Hallmann,Płetwal,1987-08-25,"5'9"" (176cm)","71.5"" (182cm)",Poland,Poland
136412-nick-fiore,036e96c1c12b8a59,230223,nick-fiore-15042,nick-fiore,,Nick Fiore,,1997-12-10,"5'10"" (178cm)","72.0"" (183cm)",United States,Massachusetts
13645-dan-spohn,87f3bbf52e6c9dc9,39485,dan-spohn-2906,,https://en.wikipedia.org/wiki/Dan_'The_Dragon'_Spohn,Dan Spohn,Dragon,1984-10-12,"6'4"" (194cm)","77.0"" (196cm)",United States,"Cambridge, Ohio, United States"
136498-robert-valentin,0cd0456d6029cec2,241133,robert-valentin-13471,robert-valentin-frey,,Robert Valentin,Robzilla,1995-03-31,"6'2"" (188cm)","77.0"" (196cm)",Switzerland,Switzerland
13664-timothy-elliot,c96d9178c9ed9e62,49213,tim-elliott-3288,tim-elliott,https://en.wikipedia.org/wiki/Tim_Elliott,Tim Elliott,,1986-12-24,"5'7"" (170cm)","66.0"" (168cm)",United States,"Wichita, Kansas, USA"
136649-danilo-marques,687c15b2eddfaa63,172145,danilo-marques-7128,danilo-marques,https://en.wikipedia.org/wiki/Danilo_Marques,Danilo Marques,,1985-12-26,"6'6"" (198cm)","77.5"" (197cm)",Brazil,"Sao Paulo, Sao Paulo, Brazil"
136658-bruno-assis-karate,0e5c4e72237461bb,231115,bruno-souza-10190,bruno-souza,,Bruno Souza,The Tiger,1996-03-07,"5'10"" (178cm)","70.0"" (178cm)",Brazil,"Recife, Pernambuco, Brasil"
136810-na-liang,ec0dcceace7d25a3,241321,na-liang-10937,liang-na,,Na Liang,Dragon Girl,1996-07-27,"5'5"" (165cm)","67.3"" (171cm)",China,"Heilongjiang, China"
137041-carlos-motta,b15862fcd6ded451,182629,carlos-mota-9746,carlos-mota,,Carlos Mota,Tizil,1995-04-15,"5'4"" (163cm)","69.0"" (175cm)",Brazil,"Para, Brazil"
137395-gloria-de-paula-glorinha,5dd180c8b3196786,230933,gloria-de-paula-10420,gloria-de-paula,https://en.wikipedia.org/wiki/Gloria_de_Paula,Gloria de Paula,Glorinha,1995-06-10,"5'5"" (165cm)","67.5"" (171cm)",Brazil,"Campinas, Sao Paulo, Brazil"
13751-Brian-Kelleher,7be14eaed4c74856,53666,brian-kelleher-2978,brian-kelleher,https://en.wikipedia.org/wiki/Brian_Kelleher,Brian Kelleher,Boom,1986-08-19,"5'6"" (167cm)","64.0"" (163cm)",United States,"Oceanside, New York, United States"
137641-yoshinori-horie,3fa7688bfe48a493,227513,yoshinori-horie-9313,yoshinori-horie,,Yoshinori Horie,Rising Star,1995-05-10,"5'8"" (172cm)","70.0"" (178cm)",Japan,"Nagasaki, Japan"
13786-mark-godbeer-the-hand-of,ad56b3f00ca38dfd,54637,Mark-Godbeer-3214,,https://en.wikipedia.org/wiki/Mark_Godbeer,Mark Godbeer,The Hand of,1983-11-22,"6'4"" (194cm)","75.0"" (191cm)",England,"Bridgwater, Somerset, England"
137973-carlton-minus-the-gentleman-fighter,40d8b74488743800,177995,carlton-minus-10271,carlton-minus,,Carlton Minus,Clutch,1993-04-26,"5'10"" (178cm)","74.0"" (188cm)",United States,United States
138183-ramona-pascual,3eb4dc9a7d4ac906,232645,ramona-pascual-13314,ramona-pascual,,Ramona Pascual,,1988-09-23,"5'7"" (170cm)","66.1"" (168cm)",Hong Kong,Hong Kong
138424-roman-kopylov,9d83f6da776ff7d6,232601,roman-kopylov-7343,roman-kopylov,https://en.wikipedia.org/wiki/Roman_Kopylov,Roman Kopylov,,1992-05-04,"6'0"" (183cm)","75.0"" (191cm)",Russia,Russia
13853-Azunna-Anyanwu-Zulu,78d48d3874dacafd,68352,azunna-anyanwu-2477,,,Azunna Anyanwu,Zulu,1981-08-05,"6'1"" (186cm)","71.0"" (180cm)",United States,United States
138588-zelim-imadaev,7f0f171414d0a287,232055,zelim-imadaev-8102,zelim-imadaev,https://en.wikipedia.org/wiki/Zelim_Imadaev,Zelim Imadaev,,1995-01-25,"6'0"" (183cm)","76.0"" (193cm)",Russia,Russia
13882-Sheila-Gaff-Bulldog,837d30395faca41e,43445,sheila-gaff-2466,,https://en.wikipedia.org/wiki/Sheila_Gaff,Sheila Gaff,The German Tank,1989-12-29,"5'5"" (166cm)","64.0"" (163cm)",Germany,Germany
13889-Ian-Entwistle,d7adfcfdf7c6c1f8,50588,ian-entwistle-2470,,,Ian Entwistle,Thief,1986-11-19,"5'9"" (176cm)","64.0"" (163cm)",United Kingdom,England
13893-Jack-Hermansson,0a1942069c9ad6b6,61146,jack-hermansson-2474,jack-hermansson,https://en.wikipedia.org/wiki/Jack_Hermansson,Jack Hermansson,The Joker,1988-06-10,"6'1"" (185cm)","77.5"" (197cm)",Sweden,"Uddevalla, Sweden"
13894-milana-dudieva,072a10e85f7d4bff,43885,milana-dudieva-4945,,https://en.wikipedia.org/wiki/Milana_Dudieva,Milana Dudieva,,1989-04-08,"5'5"" (166cm)","61.5"" (156cm)",Russia,"Vladikavkaz, North Ossetia, Russia"
13904-Niklas-Backstrom,39cc64bf0a269db9,54620,niklas-bckstrm-4907,,https://en.wikipedia.org/wiki/Niklas_Bäckström_(fighter),Niklas Bäckström,King in the North,1989-08-22,"6'1"" (185cm)","74.0"" (188cm)",Sweden,Sweden
13906-Craig-White,3dd949593346dbc3,47948,craig-white-2558,,,Craig White,The Thundercat,1990-07-01,"6'2"" (188cm)","76.0"" (193cm)",Wales,England
139094-juan-adams,83b00f7597e5ac83,239097,juan-adams-7702,juan-adams,https://en.wikipedia.org/wiki/Juan_Adams,Juan Adams,The Kraken,1992-01-16,"6'5"" (196cm)","80.0"" (203cm)",United States,United States
13910-Artem-Lobov,02f2a9702ba3d167,73700,Artem-Lobov-3540,,https://en.wikipedia.org/wiki/Artem_Lobov,Artem Lobov,The Russian Hammer,1986-08-11,"5'9"" (175cm)","65.0"" (165cm)",Russia,"Nizhny Novgorod, Russia"
139270-tainara-lisboa,2c5f5749569eef66,233589,tainara-lisboa-15245,tainara-lisboa,,Tainara Lisboa,Thai Panther,1991-03-02,"5'7"" (170cm)","67.0"" (170cm)",Brazil,Brazil
139271-norma-dumont-viana,d3f5d33d61cd00c9,233587,norma-dumont-9825,norma-dumont,https://en.wikipedia.org/wiki/Norma_Dumont,Norma Dumont,The Immortal,1990-10-01,"5'7"" (169cm)","67.0"" (170cm)",Brazil,"Belo Horizonte, Minas Gerais, Brazil"
13953-scott-askham,06827d70c53ff0d9,40518,scott-askham-3766,,https://en.wikipedia.org/wiki/Scott_Askham,Scott Askham,,1988-05-20,"6'3"" (191cm)","75.0"" (191cm)",England,England
139847-chan-mi-jeon,24174a3f44ce8e03,128633,chan-mi-jeon-7282,,,Chan Mi Jeon,Ottogi Girl,1997-08-28,"5'5"" (165cm)","67.0"" (170cm)",South Korea,"Seoul, South Korea"
